timestamp;Rain intensity (mm/h);Rain amount accumulated (mm);Weather code to SYNOP waw;Weather code to SYNOP ww;Weather code METAR/SPECI;Weather code according to NWS;Radar reflectivity (dBz);MOR visibility in precipitation (m);Sample interval (s);Signal amplitude of the laser strip;Number of particles detected and validated;Temperature in the sensor housing (°C);Sensor serial number;Firmware IOP version number;Firmware DSP version number;Sensor head heating current (A);Power supply voltage (V);Sensor status;Sensor time;Sensor date;Station name;Station number;Rain amount absolute (mm);Error code;Temperature PCB (°C);Temperature right sensor head (°C);Temperature left sensor head (°C);Rain intensity max. 30.000 mm/h (mm/h);Rain intensity max. 1200.0 mm/h (mm/h);Rain amount accumulated 16bit (mm);Radar reflectivity (dBz);Kinetic energy (J/(m^2h));Snow depth intensity (mm/h);Number of all particles detected
2023-02-25T05:32:00.897980;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12898;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:30:00;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:33:00.871071;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12891;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:31:00;25.02.2023;GV;008;0004.03;000;018;009;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:34:00.842940;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12895;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:32:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:35:00.817195;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12916;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:33:00;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:36:00.791217;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12894;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:34:00;25.02.2023;GV;008;0004.03;000;018;009;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:37:00.764224;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12887;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:35:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:38:00.737964;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12888;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:36:00;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:39:00.711658;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12875;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:37:00;25.02.2023;GV;008;0004.03;000;018;010;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:40:00.685850;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12882;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:38:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:41:00.659319;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12868;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:39:00;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:42:00.632760;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12919;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:40:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:43:00.609303;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12867;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:41:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:44:00.580486;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12870;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:41:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:45:00.553940;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12883;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:42:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:46:00.525747;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12834;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:43:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:47:00.500681;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12895;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:44:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:48:00.473365;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12860;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:45:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000001
2023-02-25T05:49:00.447485;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12861;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:46:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:50:00.419253;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12871;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:47:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:51:00.393495;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12865;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:48:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:52:00.367955;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12837;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:49:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:53:00.340360;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12887;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:50:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:54:00.312924;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12850;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:51:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:55:00.286372;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12861;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:52:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:56:00.258759;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12865;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;05:53:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:57:00.231971;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12856;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:54:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T05:58:00.206881;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12847;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:55:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000006
2023-02-25T05:59:00.229859;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12846;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:56:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000001
2023-02-25T06:00:00.203281;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12862;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:57:59;25.02.2023;GV;008;0004.03;000;018;009;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000007
2023-02-25T06:01:00.240467;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12861;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:58:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000010
2023-02-25T06:02:00.294511;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12844;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;05:59:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:03:00.266295;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12855;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;06:00:59;25.02.2023;GV;008;0004.03;000;018;009;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:04:00.242435;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12866;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;06:01:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:05:00.212528;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12896;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;06:02:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:06:00.185680;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12878;00000;003;450994;2.11.6;2.11.1;2.00;24.3;0;06:03:59;25.02.2023;GV;008;0004.03;000;018;009;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:07:00.160118;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12875;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;06:04:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:08:00.133921;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12854;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;06:05:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:09:00.106746;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12853;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;06:06:59;25.02.2023;GV;008;0004.03;000;018;009;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:10:00.080636;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12853;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;06:07:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000003
2023-02-25T06:11:00.086504;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12858;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;06:08:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:12:00.060284;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12862;00000;003;450994;2.11.6;2.11.1;2.00;24.2;0;06:09:59;25.02.2023;GV;008;0004.03;000;018;010;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:13:00.033629;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12861;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:10:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000001
2023-02-25T06:14:00.010124;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12842;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:11:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:15:00.983635;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00061;12862;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:13:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:16:00.948204;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12918;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:14:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:17:00.920573;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12864;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:15:00;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000001
2023-02-25T06:18:00.894129;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12870;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:16:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:19:00.867766;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12861;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:17:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:20:00.840982;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12864;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:18:00;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:21:00.814673;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12870;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:19:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000001
2023-02-25T06:22:00.803378;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12870;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:20:00;25.02.2023;GV;008;0004.03;000;018;010;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:23:00.776200;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12855;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:21:00;25.02.2023;GV;008;0004.03;000;018;011;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:24:00.749295;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12856;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:22:00;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:25:00.722843;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12890;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:23:00;25.02.2023;GV;008;0004.03;000;018;009;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:26:00.695491;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12893;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:24:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:27:00.669766;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12909;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:25:00;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:28:00.643658;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12920;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:26:00;25.02.2023;GV;008;0004.03;000;018;009;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:29:00.618950;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12891;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:27:00;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:30:00.591994;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12885;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:27:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:31:00.565670;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12894;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:28:59;25.02.2023;GV;008;0004.03;000;018;010;009;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:32:00.537569;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12908;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:29:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:33:00.511628;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12874;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:30:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:34:00.485126;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12864;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:31:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:35:00.458962;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12876;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:32:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:36:00.431711;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12895;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:33:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:37:00.405343;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12863;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:34:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:38:00.379005;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12893;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:35:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:39:00.355375;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12894;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:36:59;25.02.2023;GV;008;0004.03;000;018;011;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:40:00.327411;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12882;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:37:59;25.02.2023;GV;008;0004.03;000;017;011;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:41:00.299654;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12912;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:38:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:42:00.273018;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12905;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:39:59;25.02.2023;GV;008;0004.03;000;018;011;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:43:00.246851;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12872;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:40:59;25.02.2023;GV;008;0004.03;000;018;011;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000000
2023-02-25T06:44:00.219962;0000.000;0004.03;00;00;   NP;   C;-9.999;20000;00060;12863;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:41:59;25.02.2023;GV;008;0004.03;000;018;010;010;00.000;0000.0;0004.03;-9.99;0000.00;0000.00;00000006
2023-02-25T06:45:00.242703;0000.205;0004.03;61;61;  -RA;  R-;13.404;20000;00060;12855;00082;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:42:59;25.02.2023;GV;008;0004.03;000;018;011;011;00.205;0000.2;0004.03;13.40;0001.01;0000.00;00000082
2023-02-25T06:46:00.986506;0000.273;0004.04;61;61;  -RA;  R-;14.101;20000;00061;12852;00138;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:44:00;25.02.2023;GV;008;0004.04;000;018;010;010;00.273;0000.3;0004.04;14.10;0001.03;0000.00;00000141
2023-02-25T06:47:00.236824;0000.206;0004.04;61;61;  -RA;  R-;14.839;20000;00059;12873;00088;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:44:59;25.02.2023;GV;008;0004.04;000;018;010;009;00.206;0000.2;0004.04;14.83;0001.10;0000.00;00000088
2023-02-25T06:48:00.028510;0000.474;0004.05;61;61;  -RA;  R-;19.565;16368;00060;12859;00157;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:45:59;25.02.2023;GV;008;0004.05;000;018;011;010;00.474;0000.5;0004.05;19.56;0002.67;0000.00;00000158
2023-02-25T06:49:00.412582;0002.074;0004.08;61;62;  -RA;  R-;34.064;10243;00060;12843;00204;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:46:59;25.02.2023;GV;008;0004.08;000;018;011;011;02.074;0002.1;0004.08;34.06;0043.73;0000.00;00000207
2023-02-25T06:50:00.216460;0000.953;0004.10;61;62;  -RA;  R-;27.173;15300;00060;12848;00137;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:47:59;25.02.2023;GV;008;0004.10;000;018;009;009;00.953;0000.9;0004.10;27.17;0012.62;0000.00;00000137
2023-02-25T06:51:00.424849;0000.379;0004.10;61;61;  -RA;  R-;21.211;19060;00060;12863;00097;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:48:59;25.02.2023;GV;008;0004.10;000;018;010;010;00.379;0000.4;0004.10;21.21;0003.68;0000.00;00000098
2023-02-25T06:52:00.305574;0000.053;0004.11;57;58;-RADZ; RL-;07.930;19812;00060;12860;00029;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:49:59;25.02.2023;GV;008;0004.11;000;018;011;011;00.053;0000.1;0004.11;07.93;0000.25;0000.00;00000030
2023-02-25T06:53:00.605852;0000.064;0004.11;57;58;-RADZ; RL-;07.179;19962;00060;12880;00045;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:51:00;25.02.2023;GV;008;0004.11;000;018;010;010;00.064;0000.0;0004.11;07.17;0000.17;0000.00;00000045
2023-02-25T06:54:00.026876;0000.316;0004.11;61;61;  -RA;  R-;15.752;19992;00060;12818;00135;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:51:59;25.02.2023;GV;008;0004.11;000;018;010;009;00.316;0000.3;0004.11;15.75;0001.64;0000.00;00000138
2023-02-25T06:55:00.257670;0000.521;0004.12;61;62;  -RA;  R-;18.126;11870;00060;12867;00214;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:52:59;25.02.2023;GV;008;0004.12;000;018;010;010;00.521;0000.6;0004.12;18.12;0002.09;0000.00;00000216
2023-02-25T06:56:00.161003;0000.000;0004.12;00;00;   NP;   C;-9.999;18374;00060;12856;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:53:59;25.02.2023;GV;008;0004.12;000;018;011;011;00.000;0000.0;0004.12;-9.99;0000.00;0000.00;00000005
2023-02-25T06:57:00.183290;0000.000;0004.12;00;00;   NP;   C;-9.999;19674;00060;12881;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:54:59;25.02.2023;GV;008;0004.12;000;018;009;009;00.000;0000.0;0004.12;-9.99;0000.00;0000.00;00000000
2023-02-25T06:58:00.152668;0000.000;0004.12;00;00;   NP;   C;-9.999;19934;00060;12882;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:55:59;25.02.2023;GV;008;0004.12;000;018;010;009;00.000;0000.0;0004.12;-9.99;0000.00;0000.00;00000000
2023-02-25T06:59:00.126442;0000.000;0004.12;00;00;   NP;   C;-9.999;19986;00060;12906;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:56:59;25.02.2023;GV;008;0004.12;000;018;011;010;00.000;0000.0;0004.12;-9.99;0000.00;0000.00;00000000
2023-02-25T07:00:00.100693;0000.000;0004.12;00;00;   NP;   C;-9.999;19997;00060;12906;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:57:59;25.02.2023;GV;008;0004.12;000;018;011;010;00.000;0000.0;0004.12;-9.99;0000.00;0000.00;00000000
2023-02-25T07:01:00.074451;0000.000;0004.12;00;00;   NP;   C;-9.999;19999;00060;12911;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:58:59;25.02.2023;GV;008;0004.12;000;018;009;009;00.000;0000.0;0004.12;-9.99;0000.00;0000.00;00000000
2023-02-25T07:02:00.047682;0000.000;0004.12;00;00;   NP;   C;-9.999;19999;00060;12910;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;06:59:59;25.02.2023;GV;008;0004.12;000;018;010;010;00.000;0000.0;0004.12;-9.99;0000.00;0000.00;00000000
2023-02-25T07:03:00.020014;0000.000;0004.12;00;00;   NP;   C;-9.999;19999;00060;12879;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;07:00:59;25.02.2023;GV;008;0004.12;000;018;011;010;00.000;0000.0;0004.12;-9.99;0000.00;0000.00;00000000
2023-02-25T07:04:00.995810;0000.000;0004.12;00;00;   NP;   C;-9.999;19999;00061;12910;00000;002;450994;2.11.6;2.11.1;2.00;24.2;0;07:02:00;25.02.2023;GV;008;0004.12;000;018;010;010;00.000;0000.0;0004.12;-9.99;0000.00;0000.00;00000000
